S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,NARENDRA MODI,Bharatiya Janata Party,611439,1531,612970,54.24
2,AJAY RAI,Indian National Congress,459084,1373,460457,40.74
3,ATHER JAMAL LARI,Bahujan Samaj Party,33646,120,33766,2.99
4,KOLISETTY SHIVA KUMAR,Yuga Thulasi Party,5748,2,5750,0.51
5,GAGAN PRAKASH YADAV,Apna Dal (Kamerawadi),3619,15,3634,0.32
6,DINESH KUMAR YADAV,Independent,2912,5,2917,0.26
7,SANJAY KUMAR TIWARI,Independent,2170,1,2171,0.19
8,NOTA,None of the Above,8463,15,8478,0.75
