S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,G. KUMAR NAIK.,Indian National Congress,669413,1553,670966,51.63
2,RAJA AMARESHWARA NAIK.,Bharatiya Janata Party,588833,2352,591185,45.49
3,S. NARASANNA GOUDA NAYAKA,Bahujan Samaj Party,9275,14,9289,0.71
4,BASAVA PRABHU. MEDA,Karnataka Rashtra Samithi,5173,8,5181,0.4
5,AMARESH,Independent,4459,6,4465,0.34
6,YALLAMMA DALAPATHI,Independent,3629,5,3634,0.28
7,MEDHAR SHAMRAO,Bhartiya Jan Samrat Party,2625,15,2640,0.2
8,RAMALINGAPPA,Socialist Unity Centre Of India (COMMUNIST),2404,5,2409,0.19
9,NOTA,None of the Above,9825,25,9850,0.76
