S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GOPAL JEE THAKUR,Bharatiya Janata Party,565706,924,566630,55.33
2,LALIT KUMAR YADAV,Rashtriya Janata Dal,387408,1066,388474,37.93
3,SAROJ CHAUDHARY,Mithilanchal Mukti Morcha,18018,7,18025,1.76
4,DURGANANDA MAHAVIR NAYAK,Bahujan Samaj Party,8259,9,8268,0.81
5,MITHILESH MAHTO,Independent,6983,9,6992,0.68
6,KISHOR KUMAR DAS,Akhil Bhartiya Parivar Party,5716,5,5721,0.56
7,RAJNISH KUMAR,Jantantra Awaj Party,3634,4,3638,0.36
8,RANJEET KUMAR RAM,Wazib Adhikar Party,2529,3,2532,0.25
9,NOTA,None of the Above,23881,23,23904,2.33
