S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AMARSING TISSO,Bharatiya Janata Party,332440,2180,334620,49.01
2,J. I. KATHAR,Independent,185864,1153,187017,27.39
3,JOY RAM ENGLENG,Indian National Congress,123055,964,124019,18.16
4,JOHN BARNARD SANGMA,Gana Suraksha Party,11241,38,11279,1.65
5,JOTSON BEY,Autonomous State Demand Committee,9561,72,9633,1.4100000000000001
6,NOTA,None of the Above,16127,132,16259,2.38
