S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PARBHUBHAI NAGARBHAI VASAVA,Bharatiya Janata Party,757787,6163,763950,57.04
2,CHAUDHARY SIDDHARTH AMARSINH,Indian National Congress,526054,7643,533697,39.85
3,REKHABEN HARSINGBHAI CHAUDHARI,Bahujan Samaj Party,15872,272,16144,1.21
4,NOTA,None of the Above,24762,780,25542,1.9100000000000001
