S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Suresh Kumar Kashyap,Bharatiya Janata Party,513936,5812,519748,53.58
2,Vinod Sultanpuri,Indian National Congress,423388,4909,428297,44.16
3,Anil Kumar Manget,Bahujan Samaj Party,6379,121,6500,0.67
4,Suresh Kumar,Rashtriya Devbhumi Party,4766,48,4814,0.5
5,Madan Lal,Akhil Bhartiya Parivar Party,4633,43,4676,0.48
6,NOTA,None of the Above,5876,54,5930,0.61
