S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AZAD KIRTI JHA,All India Trinamool Congress,717069,3598,720667,47.99
2,DILIP GHOSH,Bharatiya Janata Party,579609,3077,582686,38.8
3,SUKRITI GHOSAL,Communist Party of India (Marxist),152851,978,153829,10.24
4,LUXMI NARAYAN KORA,Independent,7138,4,7142,0.48
5,PRABHU NATH SAH,Bahujan Samaj Party,6822,34,6856,0.46
6,TASBIRUL ISLAM,Socialist Unity Centre Of India (COMMUNIST),3450,19,3469,0.23
7,REENA LEONG,Independent,3100,11,3111,0.21
8,MIR SAKIMUDDIN,The National Road Map Party of India,2413,5,2418,0.16
9,NOTA,None of the Above,21532,63,21595,1.44
