S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DR. RICKY ANDREW J. SYNGKON,Voice of the People Party,569156,1922,571078,55.02
2,VINCENT H. PALA,Indian National Congress,198045,1123,199168,19.19
3,DR. MAZEL AMPAREEN LYNGDOH,National People's Party,185531,957,186488,17.97
4,ROBERTJUNE KHARJAHRIN,United Democratic Party,44278,285,44563,4.29
5,PROF. LAKHON KMA,Independent,18522,60,18582,1.79
6,PETER SHALLAM,Independent,6975,49,7024,0.68
7,NOTA,None of the Above,10944,64,11008,1.06
