S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,S SUPONGMEREN JAMIR,Indian National Congress,399512,2439,401951,52.83
2,DR CHUMBEN MURRY,Nationalist Democratic Progressive Party,350072,895,350967,46.13
3,HAYITHUNG TUNGOE LOTHA,Independent,6050,182,6232,0.8200000000000001
4,NOTA,None of the Above,1520,126,1646,0.22
