S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DUSHYANT SINGH,Bharatiya Janata Party,861850,3526,865376,60.88
2,URMILA JAIN “BHAYA”,Indian National Congress,492342,2045,494387,34.78
3,CHANDRA SINGH KIRAD,Bahujan Samaj Party,12252,33,12285,0.86
4,RAVI RAJ SINGH,Independent,10231,43,10274,0.72
5,BHUVANESH KUMAR,Right to Recall Party,9324,21,9345,0.66
6,BABULAL,Independent,7668,24,7692,0.54
7,PANKAJ PAJANTORIVALA,Independent,5927,18,5945,0.42
8,NOTA,None of the Above,15958,69,16027,1.13
